residuals_ind1961,residuals_ind1962,residuals_ind1963,residuals_ind1964,residuals_ind1965,residuals_ind1966,residuals_ind1967,residuals_ind1968,residuals_ind1969,residuals_ind1970,residuals_ind1971,residuals_ind1972,residuals_ind1973,residuals_ind1974,residuals_ind1975,residuals_ind1976,residuals_ind1977,residuals_ind1978,residuals_ind1979,residuals_ind1980,residuals_ind1981,residuals_ind1982,residuals_ind1983,residuals_ind1984,residuals_ind1985,residuals_ind1986,residuals_ind1987,residuals_ind1988,residuals_ind1989,residuals_ind1990,residuals_ind1991,residuals_ind1992,residuals_ind1993,residuals_ind1994,residuals_ind1995,residuals_ind1996,residuals_ind1997,residuals_ind1998,residuals_ind1999,residuals_ind2000,residuals_ind2001,residuals_ind2002,residuals_ind2003,residuals_ind2004,residuals_ind2005
-.012179021,.013512755,.019209072,.026699256,.008215026,.027928188,.0073668533,.013131192,.019900307,-.005328747,.011658919,-.036419764,.019238628,.17245628,-.074736372,-.065889634,-.037679754,-.015498105,.041612562,.049905028,.0030333917,-.10343914,-.16949321,.016572196,-.0055320058,-.12891541,.079597324,.0017752881,.032917153,.035616722,-.039623559,-.0055316626,-.019065645,-.052694287,.011366182,.1048407,-.042366333,-.10668021,.0532386,.015617679,.0034711983,.070109949,.0090527367,.0273664,.025663294
-.009562334,.011266525,-.013089806,.029102068,-.011320413,.0074405968,-.013964674,-.00034235674,-.028267372,-.023662383,-.03645258,.050784048,.033449072,.066957586,.022149248,-.0047810217,-.055139903,-.049340602,.040306356,.092143215,-.015573573,-.028067663,.12556365,-.019003855,.033325024,-.052747179,-.087151587,-.0032789153,-.0078377957,-.045546193,-.036929544,-.072934896,.0075222356,-.027662404,.0035312497,.011255298,.0076391269,.053384934,-.04787739,.0087019792,-.013858028,.0041950704,.035030022,.0099115558,.050733607
-.0087215621,.0085986014,-.012389209,-.00433684,.0074854735,-.020558689,-.010082448,.0027312948,-.018584179,-.01855031,.017107245,.016112713,-.022384597,.011986204,.032319635,-.0059242779,.019150119,.0032084815,-.0051408317,-.025058914,.019849267,.010215369,-.0041611786,.03993893,-.0096181212,.083649516,-.064315818,-.0074563506,.0028045676,-.0099016484,.0015327311,.0099337343,.024145795,-.010184192,-.023291145,.0011883109,-.011067415,-.041507434,.0085452981,.0053289048,.013651907,.023936579,-.00073831272,-.011472312,-.017974894
-.0081149181,.030052811,.020669788,.018613435,.019539101,.018433614,-.025051091,.0074572172,-.021193787,-.011317014,-.003257876,.034217507,.011751279,-.017377501,-.013032811,-.076213345,.086271979,-.002761102,-.0069043403,-.02488816,.0025103171,-.025716105,-.015439048,-.010757982,.0057381694,-.0075556133,.015972694,-.0092652095,-.017783001,-.0080057308,-.022259077,-.0024034267,-.020378146,-.0068679145,-.012188036,-.015516374,-.021667026,-.0035108333,.03015919,.032024235,.017460784,.020498477,.010138866,.0041096117,.023806401
-.026999911,.033021286,.023454586,.012222235,.022055006,.016352454,-.035263773,-.0070032193,-.032003116,-.027220767,.091251388,.036434241,-.009871576,-.040551439,.033872865,-.084283829,.071464561,.0086440817,-.03006449,-.019952346,.014149821,-.0077121989,.0052028573,-.001540395,-.0066571739,-.022119891,-.00021709524,-.0052015805,-.024368003,-.04159952,-.0025486501,-.013152391,-.012463552,.0036066771,-.031294737,-.010700917,-.012249582,-.00079513324,.022019578,.019419936,-.00013938035,.051999845,.01987431,.028421557,-.0074926186
-.00070878968,.038844638,.041621435,.040399719,.011625833,.014696061,-.028734075,-.015453407,-.011724489,-.011667464,-.010111683,.0080138817,.035016265,-.049828924,.00010336663,-.042560071,.015136123,-.013977322,-.01318055,-.001342457,-.0028188378,-.019923251,-.019152358,-.010469705,-.017742304,-.010196115,.0019054313,.0050387983,.010513643,-.0037854749,-.015061435,-.0076102242,.0011182526,.014873687,.0049827332,-.0009154249,-.0069590351,-.011433356,.0036103637,.012568008,.0053678807,.0068097133,.020757474,.020045115,.012308328
-.068252951,-.033316839,.017358972,.0029399039,-.002148666,.001656824,-.013318605,-.0062792264,.001375661,.015870903,.0012252594,-.029260168,-.032422356,.091033198,.0019679251,-.067395389,-.013892766,.04282473,.077320926,.084216349,-.0096688643,.023493079,-.0090172505,-.0056818509,.0057028639,-.0014887328,.013706098,.0018475801,-.019739268,-.0091248862,.059886664,.036137022,-.08300899,-.0001550747,-.012251943,.0039786133,-.0038222892,-.0028661676,.0089564836,-.0067192824,-.038833927,-.021032844,.0079332888,.00034225345,-.01007627
.14050171,-.11791584,-.042452961,.069806457,.094243094,.0030536163,.090265267,-.096095696,-.10501499,-.064863242,.0036949078,-.058202907,-.038638413,-.030514652,.030660702,.055209152,.02158819,-.050291084,.03163527,.014286313,.057029679,-.028076408,.14908174,-.044342015,-.018696176,-.00028572552,-.023766309,-.089891993,.0044666533,-.037692029,.015612385,.030047413,.0076005394,-.0045448155,-.0029521978,.0096398601,-.0093058543,.0090335626,.023398917,.067469381,-.045631461,-.049482826,.021653797,-.0019035938,.010582581
-.017119644,.018751236,.008726161,.014514716,-.0055219163,-.014782913,-.036189672,.01864305,.029448371,.004147016,-.028275989,.014409453,.012648322,.031286925,.037746977,.035181653,-.0073457183,-.039086513,-.00065968279,-.022993868,-.034296013,-.012673251,-.023566319,-.0079542175,.0044915043,.011678379,-.015771385,.016205972,-.0039433064,-.013705885,.02643482,-.0024942514,.0058804685,-.020508539,-.021312386,-.019254198,.0096542463,-.012950913,-.0095351553,-.0045038564,.015876058,.010225984,.004751774,.033141699,.010600811
.00020088351,.0087514259,-.0050333072,.0030656173,.012247177,-.0054673413,-.0035400754,-.00034453798,.0054998011,-.019982301,.00027675054,-.011938415,.0035873186,.022235049,.01517054,.01109607,.0021646642,.012464461,.0078450404,.0076150754,.0016398944,-.016855942,.0047626705,-.010111162,-.014483402,-.024620691,-.011857088,-.0076734452,-.0020733136,.0043421634,-.0027563043,-.001985508,-.0034138572,.0055705099,.0025958852,-.011980922,-.018996451,-.0044346387,-.016001057,-.0071719266,.00048485812,.0073525817,-.012656798,.05205157,.022358477
-.017495727,.046202205,.012346651,-.014729657,.02715824,-.0040052459,.020980528,-.021961149,-.02372436,.037347544,-.033698671,.058018696,.0038054164,-.0052435845,.034481894,.039066698,.012234672,-.0074907257,-.011865843,-.042678524,-.027585145,-.090464585,-.015583067,-.035206627,-.024529388,-.022143906,.0066336514,.0069872616,-.004055989,-.015272337,-.0023486409,.039312616,.002498616,.028442055,.00067762792,-.011394692,-.012344968,-.018838698,-.0029238123,.01214192,-.033337712,.040997699,.03694379,.030932978,.0017123068
.0098534264,.011483331,-.013041227,.019821744,-.0083887381,.010526263,.0024053792,.0081355311,-.016251147,.025642179,-.020005548,-.010494167,.0075990306,-.011256861,-.02602534,-.025021687,.015343602,-.0091848513,-.027689749,-.0077566751,-.0116443,-.035370171,.090020269,-.013498799,.017736962,.012075041,.0043370211,.028430961,.034210544,-.0021866879,-.049010411,-.01860201,-.021688137,.032439597,-.013543305,.0076226927,-.0042330003,-.0042579579,.018782856,.0085426336,-.0059005758,-.024754211,.01900937,.00098497793,-.0051978547
.021925842,.022262791,.027198642,-.021408429,.033263568,.012663035,-.029251983,-.0395898,.016834559,.016033307,-.060815454,-.0084504094,-.019321566,.018043643,-.048038285,-.0027325165,-.025358481,.046701938,.021016348,.020088121,-.0067466507,-.033783354,.051509243,-.018484538,.0080743013,-.012416336,-.022737367,.006916536,.018547298,-.017367512,.018998306,-.0069930786,-.0083962101,.0033316417,.046645947,-.027433192,.008793368,-.015626149,.00065019715,-.026580937,-.010552658,.033207934,.017444553,-.0064754402,-.0015907759
.025895098,.013923883,.016878948,-.032481488,.038690042,.027481627,-.054215401,-.0464889,.026289048,-.0023970751,-.12153213,.011715316,-.09777052,.054490179,.012365611,-.0038205266,-.0078778146,.027956225,.038239717,.010513231,-.019580601,.00095265976,.044685684,.017019289,-.028149009,-.050524462,.000061471561,.049958661,.060477484,.059402928,-.0077623241,.13465418,-.000028492936,.012351017,-.07247033,.017674344,.0053798738,-.05012932,-.061387207,-.065310135,-.0042123087,.0081049744,.0048896484,.011736279,-.0056493762
.004560424,.015588447,.034961503,.030658342,-.043239333,.013850958,-.025639605,.0033018002,-.0060349661,-.032964658,.028091623,.0010970344,-.039641246,-.026505582,-.00028069405,-.008570971,-.0020218585,.00069952605,-.018667987,-.018178044,-.0041355067,-.037544254,.071160913,.027516941,.044483069,-.011789833,.00083014386,.033386171,.013276678,-.0043302509,-.052358694,.0013333757,-.018172871,.020917559,.0069589126,.01283232,.029423675,.00010446979,-.0030421948,.0006689236,-.012287451,-.035674524,-.0010054703,.028907442,-.022524266
-.0097191213,-.0054472792,-.0037629269,.02306412,.0045127631,.00049680762,.026217952,-.066555195,-.021286895,.00069964549,-.019203901,-.021786917,-.0022880768,.0017229716,.04581973,.022866255,.026999889,.065176249,.017484944,.055471122,-.053590812,-.10500858,-.0493595,-.013908493,.040029675,.032845482,-.04166868,.045247592,.030137425,-.012247416,.01569205,-.00053107645,-.069559425,.069629066,.024374722,-.0001639007,-.017631026,-.015751556,.01982549,.03416441,-.048740223,-.011608473,.013785077,-.0061121546,-.020331807
.061594699,.034143865,-.033537872,.036073461,-.071322471,.021347426,-.091115065,-.014878733,-.064665727,.040616643,-.056396268,.009480902,-.010380415,.01280646,.0023915474,-.0025366133,.0185486,.041828889,-.00577523,.0088006826,.02286862,.0067198561,.079578221,.019870501,.034785517,.0032021019,.014323995,.014381155,-.03393266,-.020348966,-.020021839,.0053481683,.0091018826,-.015411681,-.056542102,-.034115456,-.026570328,-.022148043,.11952394,.049748357,-.0010837477,-.031576302,-.063816644,.0036810006,.0054096812
-.016588515,.012341945,-.020678537,-.016747879,-.014064282,.0021900875,-.02068688,-.027045637,-.019339463,-.0010811497,-.023356214,-.0048104236,.016094543,.012301478,.021177698,.027147133,.014347993,.025667328,.013495168,.0080739316,.027854178,.0024963606,.070282899,.012690388,.023139851,-.0046065138,-.017664259,.024623645,-.011564101,-.0077069215,-.017794276,-.018407468,-.018839344,-.020124465,.0099042021,-.014218798,-.0093072401,-.016294926,.01253666,.02154552,-.0040770695,.011858163,-.016105831,.0081413398,-.036800321
.023990449,.024347089,.06852369,-.062773712,.0029751619,-.036889475,.00076138735,.018207043,.021941792,.06592568,-.047821127,.034587763,-.0034321053,-.0056169285,-.049771748,-.013354236,-.035700113,-.0088067064,-.020360071,.0076728202,.000080679361,.04100804,.040606894,-.030904124,.011723534,-.005432955,-.024688534,.040204722,-.097764552,.011341929,-.010585856,.015829267,-.05279547,-.029910397,-.0034124965,.0011373591,.000026389849,-.037934422,-.032474477,.03903516,.064202555,.03298524,.0028040116,.0036179733,.036892876
.065806411,.093452126,-.11849017,.10491228,.033586539,-.007307895,-.14570528,.020948539,-.023782095,-.020370744,.082554691,-.088326849,.00079097226,-.003611048,.021156682,.029980894,.016001599,-.019144334,-.010259776,-.010240022,.010985914,-.0015927125,-.040151928,-.065117642,.021469107,.018208228,-.031586189,.035234015,-.065980807,.035355296,-.023070136,.050276779,-.033566445,-.0028555915,-.0032279391,.0052391267,.0052444004,-.042177912,.065706439,-.022788595,.011815039,.016041184,.011911301,.0015507515,.021125801
-.0030921837,.0030903697,-.037264641,.058579311,-.005808345,.00400822,.015514951,.0098460857,.0054997304,-.0038821981,.071977332,-.034753393,.0014296849,-.025368553,.031049529,.039384216,.021715514,.0064571858,.0075485716,-.0080930423,-.01909861,-.12431594,-.050598092,-.034768481,.020393616,.027372552,-.069407411,-.0032669541,.0019056239,-.0023294606,-.020297542,.010499218,-.028622869,.033070397,-.013098036,.02753135,.004886942,-.018596776,.051906578,.0043897866,-.00073931529,.037762541,.010749286,-.0043347683,.0011680203
-.052269921,-.020658342,-.11039305,.13056399,-.050941296,-.0049876217,.014744417,-.00010226586,-.038399126,.087296769,.036045048,-.029789178,.015478203,.088756144,.015024837,-.059046846,-.026837796,.027605271,.05027242,.012519928,.037889525,-.000085898253,-.0080338139,.019496545,-.036407538,-.064843252,.047490243,.066190206,-.057970013,-.027072499,.045347646,-.089804746,.011576866,-.018399388,-.033564612,-.015049959,-.023819558,-.012281196,.019793475,-.018092735,.010430738,.011923785,.018772515,.0066486839,.024983402
.043446425,.014455068,.011334587,.00098685827,-.017877948,.011623687,.0025662498,-.0073900758,-.0058465088,-.0070667737,-.026113683,-.002455655,-.013284271,-.0028864492,-.019908702,-.0042974427,-.0016361462,.062506728,.006852719,-.0055135163,.0036716971,-.053036127,-.020722609,-.076511681,.047434412,.011545566,-.02341333,.020878877,-.014629459,.029029284,-.042711928,.069507971,.0010012402,-.0070629055,-.026158411,.057476252,-.019407468,-.033669583,.01948861,-.015741797,-.011780637,.024797268,.049795017,-.0094075194,-.01986789
-.02186681,-.020887256,-.02332085,-.00016708713,.00010123991,.030024549,-.0012449515,.00064144045,.014933737,-.0095149539,-.019473504,.028887667,.017879823,-.04249227,.00059021136,.0040379763,.0367199,.074007303,-.0036155973,-.0055051888,-.013006237,-.041989978,.0061517749,-.040514428,.026575264,.015580108,.0003400479,.018998574,.00093602255,.025208509,-.003331102,-.015664563,-.014211802,.0049151904,-.009802009,-.00015884842,.0097840624,-.033429764,.008932583,.0019752157,-.011549363,.0033454807,.035097938,-.016936572,-.016981486
-.029900521,-.023635965,-.015788263,.024459887,.021763505,.0045214742,-.00055008254,.015615184,-.036628664,.024312139,-.0010769662,.0081115458,.015590495,-.03225863,-.01455844,-.00064232532,.0039484878,.019607335,-.012577876,-.0051168716,.011781747,-.020534275,.066785835,.043938614,.022853971,.017142653,-.069159217,-.000030564035,-.0023972706,-.0062277084,-.027420945,.080221511,-.033227008,.021087386,-.025799429,.0075529949,-.028499642,-.046826337,-.0067635113,-.023302818,.020318486,.024639888,.017452886,.0090865269,-.017869223
.034388077,.014389416,.013916329,.022276405,.0199355,.024274759,-.0099813361,-.05161025,-.01552176,.011636947,-.050898276,-.0099206064,-.0094977701,.0016314927,-.071225114,-.041797336,-.049635287,.0018659256,.035066292,.015085635,.00019901086,-.042453952,.080351666,.082007065,-.067395806,-.038295273,-.0034605134,.09057197,-.022758631,.026189385,-.042996246,.027249981,.031868774,.0089089759,.020790353,.028947441,.010110101,-.0010141291,.034724332,-.0040422203,-.010171736,-.0014120983,-.030665608,-.028370669,-.033261217
.027032368,.023111107,.023917824,.048427034,.0037959046,.018451793,.0019444787,-.070247658,-.043782689,-.012729071,-.034208573,-.013358154,-.0059457989,-.010163066,-.0052156732,-.036307339,.0096947262,.011947544,.031367689,-.010163004,.0052141398,-.036195081,.10834034,.027805762,-.010810062,.0073003946,-.0095180543,-.005505119,-.0035507453,-.033321396,.0066169039,-.02600733,-.026426595,.0039048814,-.0015088696,-.00036664237,-.015945155,-.011531875,.010813662,-.0016958688,.0074740183,-.033918057,.0082440898,.049587984,.023429243
